#{"t_start": 1777891860.1114385, "env_id": "None"}
r,l,t
--4296.335831,852,9.802683
--4229.532348,1000,11.960713-3-1704.667511,1000,24.660048-1-3698.14454,1000,26.83999
-1690.252504,1000,31.345476
-1533.013956,1000,38.974288
-2441.982974,1000,43.544441
-1587.044016,1000,53.777978
858.294267,744,57.469337
-2304.713303,796,59.160499
-3071.369937,1000,74.801033
-639.023437,1000,76.954309
625.299388,1000,81.507311
2452.357191,347,89.959822
1703.992474,229,90.4631
2593.497495,691,92.376496
2089.437128,998,96.609622
655.260751,1000,100.594615
1125.426843,1000,105.415395
1781.418671,232,106.055594
1461.180723,338,107.115254
2420.481928,362,111.01875.632454.978501,730,112.647789
2574.116281,345,115.071076.759873,1000,116.051411
2551577.169548,565,117.196771361700.088567,1000,122.0822230.2554.346528,652,125.413653
2068.323096,365,126.217493
1856.928942,184,126.61380.350995,1000,128.332274
1990.925398,380,129.176708
1543.91579.241405,889,137.022602.148896,525,137.576428
2897.46106,612,138.895184
1812.31503.192535,293,139.11705.732837.593362,238,1393255.15942907.25967,288,140.3639.2421938.039889,360,142.1313.7963397.560148,559,146.331885
3527.571717,348,147.067362
1523.339907,132,147.359758
2109.076115,484,148.426331
2524.458517,369,149.235866
3560.477407,294,151.624343
1198.26533,255,152.173283
1448.593845,249,152.753888
1823.944054,132,154.964698
2179.292675,141,155.259323
2894.065021,307,155.948675
3079.241619,380,157.060261
1462.828332,157,157.502932
2694.817349,179,160.174779
2200.542923,287,160.781168
1802.931409,364,161.557811
1256.581122,108,161.783812
2720.165292,174,162.171662
2212.409716,207,162.63362.722366.392641,166,164.461596
2464.052624,133,164.753943
3830.908612,343,165.549538
1323.96016,352,168.218252
3578.300103,380,169.035962
1896.653346,317,169.991402
2362.757136,117,170.361817
1439.106895,239,171.034855
2084.000118,204,171.692721
2437.849061,245,172.320456
2230.888782,173,174.2911
3024.981635,183,174.694724
2906.816019,163,176.766595
2787.556122,156,177.104735
3392.086207,328,177.817276
1690.25103,214,178.492375
2460.695636,205,179.002516
3621.435716,290,179.631012
1992.136626,148,179.961893
3360.655797,385,180.837806
1517.759821,183,181.235821
2193.282178,127,183.646356
3248.684388,183,186.043501
2032.067384,260,186.59495
2161.216394,125,186.860374
3082.438354,180,187.273942
2568.639947,135,187.582293
2836.151638,152,187.896847
1207.209365,85,188.089057
1785.324649,250,188.622039
2843.581592,154,188.937282
1548.078666,171,189.319913
3632.346719,248,189.834599
1962.868823,236,192.165654
1613.946726,78,192.353613
2987.814248,182,192.737034
2673.824541,178,194.589619
1500.819468,301,195.384161
3436.521973,187,195.929747
2363.664127,158,196.38947
1951.372594,148,196.82781
