#{"t_start": 1777903206.291314, "env_id": "None"}
r,l,t
-798.26801,23,549.37496
2580.628739,137,549.78027
2380.516092,183,550.317007
-976.88328,76,550.534828
1477.977858,122,550.920587
-744.182765,40,551.034463
-898.906155,25,551.104694
871.719956,114,551.4273
-963.310403,87,551.700443
1691.221769,129,552.078948
2451.641218,151,552.509711
2634.709584,168,553.012792
-954.620082,32,555.032131
1941.1663,139,555.589736
-1197.920192,49,555.818787
2733.678294,184,556.611864
2636.087715,177,557.363775
1556.650284,134,559.65291
2922.198878,181,560.190411
1931.972979,146,560.618705
-992.225227,49,560.761317
2574.16632,161,561.268948
1327.537288,135,561.640336
1438.641509,135,562.02572
162.568343,99,562.329383
2177.194329,139,562.739992
-676.149507,81,562.987221
2166.250034,135,563.389895
2100.728512,152,564.99224
3267.490289,197,565.576477
2090.322785,159,566.056747
-818.480331,73,566.259492
-606.469876,43,566.385462
-811.254596,100,566.702235
1927.734448,167,569.910314
-1235.483061,120,570.487739
-1060.071601,40,570.602584
-621.083618,66,570.800331
2254.387659,137,571.211609
1617.507311,129,571.574655
-1449.760697,37,571.692758
-1324.297472,59,571.877525
-838.000522,49,572.03507
1286.457619,135,572.422664
2606.617778,127,572.803606
3134.169468,157,573.258086
-574.077818,34,573.351784
2347.921727,169,575.151564
2916.132919,177,575.671463
1079.348335,105,575.995693
-1144.516646,39,576.122782
3224.643975,155,576.563702
3227.295936,233,579.203716
1510.655622,135,579.575178
2988.096827,185,580.120517
-884.952735,26,580.233635
3011.183231,166,580.862786
2361.687514,169,581.544809
-1006.394764,45,581.729387
1752.956432,230,582.720425
-1111.192708,25,582.852898
-650.417051,48,583.078922
2926.303691,144,583.763286
66.585804,94,585.567813
-723.990418,28,585.65495
3048.503526,189,586.197808
-972.191063,104,586.530593
810.167673,83,586.790437
-700.169218,30,586.89037
3136.48734,189,587.438955
2121.720097,178,589.904286
-1013.343982,55,590.061664
-676.399181,117,590.412553
-1031.402522,40,590.521254
238.390958,55,590.707157
1740.696872,138,591.133102
-103.569039,106,591.453757
2271.528873,137,591.870582
614.09066,227,592.528444
3112.233946,198,593.134364
3370.812364,235,595.493498
2435.104882,177,596.256493
-1174.620897,37,596.438074
2273.359538,163,597.170812
2789.263197,168,597.751601
-965.899631,39,597.860807
-642.699752,32,597.962927
-854.677288,30,598.062911
2408.752311,141,600.37204
2202.194128,168,600.861327
3165.096362,178,601.38987
2139.392652,169,601.878677
2367.165265,165,602.388669
3814.782873,205,602.989846
-1096.103927,24,603.062709
2622.590093,153,605.184668
1180.608814,106,605.495372
2822.106582,187,606.068942
-883.697515,35,606.166223
2578.889156,199,606.762259
-1126.942192,202,607.354294
3017.96483,188,610.828703
1879.014706,161,611.320048
3647.139918,188,611.864293
2907.341396,156,612.332705
-849.218434,24,612.41197
2041.609394,174,612.926745
1854.632058,129,613.342728
3038.233354,186,613.90418
2860.158903,194,615.514735
1070.849445,126,615.890439
-199.012829,45,616.02566
2720.167901,142,616.452323
-424.344228,49,616.61811
419.374273,129,616.99885
1814.156304,169,617.497406
3820.435303,206,619.991938
-993.541333,34,620.092665
2364.802889,147,620.547314
2496.19459,140,621.148458
2448.67921,143,621.784036
-967.865156,69,622.069086
891.230806,103,622.517838
-953.744272,30,622.664515
-913.674978,115,623.175026
970.224515,119,623.720618
1544.971691,147,625.60467
2956.893662,190,626.177696
-807.649108,39,626.281624
3305.085006,198,626.887762
-4307.128859,1008,631.846203
-1685.65525,62,632.058895
-265.023926,54,632.218571
2860.013567,181,632.751007
1540.353578,123,633.134511
-1070.457303,32,633.229386
-942.81582,120,635.340441
799.976662,110,635.804367
1061.19655,125,636.352378
2969.494399,212,637.364511
1918.493038,169,637.956429
-470.967555,148,638.374015
-978.738375,146,638.834474
2883.427045,153,641.182898
-956.460123,36,641.303739
-873.527874,73,641.509641
1900.907029,126,641.899189
2130.037761,135,642.275114
3396.737706,215,642.906919
1663.220102,124,643.274105
-529.512378,60,643.442203
2415.317785,125,645.279913
2729.535572,133,645.67126
2963.17937,192,646.23218
712.600927,128,646.606731
-1686.842002,106,646.939159
-858.474998,45,647.065274
-830.985059,32,647.17822
-1034.694624,38,647.288106
2294.689199,164,647.925301
-1246.360684,195,648.790965
-698.588145,66,651.526664
3950.599891,212,652.157412
-1022.122964,143,652.590599
1279.247281,153,653.039534
1351.490497,130,653.462665
1261.367536,116,653.814331
-601.415091,97,654.093755
1947.768785,137,656.225268
1507.865195,123,656.636253
2861.848053,179,657.153049
2628.322944,176,657.681242
-1103.344367,21,657.762081
3108.601264,194,658.318676
2603.069759,148,658.77072
2389.951516,155,659.218399
1918.946678,179,662.077924
1807.98282,157,662.707866
2930.819561,157,663.35951
2520.209532,135,663.970493
1504.1384,118,664.522659
-1340.763493,85,664.800064
-1832.775423,83,666.52903
2684.638716,219,667.193507
-2041.25021,172,667.686874
3208.002535,200,668.26201
-956.363365,96,668.547986
2443.606885,240,669.271715
-1103.119036,86,669.517023
-102.577911,88,669.779131
1487.111429,179,672.233027
1766.83504,180,672.753731
-665.427584,39,672.875708
3678.18847,189,673.456437
3016.45407,157,673.926078
2927.257579,194,676.534643
3257.386505,238,677.547374
-786.207805,40,677.766248
1789.797742,144,678.328001
3344.967669,194,678.914727
3418.394193,191,679.479142
2600.947211,183,680.030693
2957.69596,173,680.517309
1750.668863,129,682.814949
-1058.000037,35,682.933005
-1060.339251,33,683.040826
1887.510463,110,683.365259
1914.890264,163,683.855927
-1212.311428,131,684.268758
-1181.829499,44,684.394911
2542.355596,144,686.108014
-909.619569,39,686.2341
3265.800076,202,686.82903
1977.522853,142,687.248697
1412.213352,114,687.600368
1406.6469,122,687.94563
2548.756122,186,688.680547
-706.167713,49,688.915313
-651.83618,42,689.090777
2151.368294,118,689.582725
2328.134305,158,690.209912
-831.261243,34,690.371734
-124.934648,60,690.66972
2394.875681,177,693.445557
3486.818223,233,694.160289
-1034.143061,47,694.293363
3197.239263,226,694.994019
2317.501658,157,696.706179
1831.486453,145,697.121127
2875.720762,211,697.763215
-605.400194,48,697.895545
-153.063484,53,698.064739
-823.376785,20,698.122707
-892.554144,38,698.227395
1749.119753,127,698.61086
1001.533446,124,698.989181
3519.16395,161,699.452486
2307.269495,175,699.971599
-381.140705,60,700.141819
-873.612872,25,700.211943
-1402.923508,98,702.642176
-118.101721,67,702.903009
3078.565592,178,703.629235
-812.645742,60,703.860322
-909.474016,65,704.183638
342.240321,145,704.811093
3465.789908,175,706.693888
2484.550211,146,707.114173
2292.511527,141,707.530124
2733.328527,146,707.941635
1465.342053,102,708.254675
912.108542,133,708.655291
1654.011792,136,709.041861
1680.947938,226,709.723788
341.105679,132,710.099397
-1465.502957,33,710.207847
-1024.09108,36,710.336154
1609.491914,118,712.604688
909.478366,139,713.00236
-4016.737837,533,716.025027
-3222.984329,205,716.902995
-906.321125,64,717.148849
2177.028013,177,717.929777
-1885.640375,146,718.673424
2099.997571,142,719.111938
3373.451398,156,719.569437
2832.414017,177,720.099196
2403.082133,153,720.5411
-702.908417,138,722.870161
1047.801942,131,723.279675
2735.762209,187,723.798963
2469.677054,149,724.259331
-351.87721,50,725.532319
2470.435695,154,725.975989
2284.01747,183,726.531182
1092.505852,145,726.939978
1703.473724,129,727.334999
1243.581318,112,727.66877
739.139521,132,728.054074
3107.012566,147,728.489768
2239.803975,160,729.157516
1720.85243,129,729.697652
-1000.005465,29,729.848927
-2640.414299,147,730.499298
1504.965465,127,733.354929
-634.558924,167,733.860222
-433.046598,129,734.240867
3365.689382,202,736.255795
-718.401107,36,736.361797
-995.901622,1,736.373179
-962.509791,42,736.490901
2958.95181,172,737.008282
1492.031731,125,737.370201
3184.13486,159,737.854384
1627.985468,122,738.207304
2887.698763,217,738.85857
-653.714677,65,739.06373
2193.527712,122,739.411969
3170.800728,162,739.913468
-924.23448,34,740.011693
-648.91424,33,740.103472
-1056.820011,42,740.236217
728.382937
-1076.881682,122,728.80324
1812.016136,155,729.492982
2629.249692,147,730.138847
1112.157723,121,733.100245
2421.637057,141,733.526649
2093.116898,116,733.872098
2282.314484,132,734.267864
3367.823635,199,736.27006
2702.326566,170,736.785719
-930.603913,45,736.921106
2447.926154,167,737.397978
-1220.554801,83,737.642202
-660.934788,60,737.83731
2070.74514,142,738.244893
-2087.188447,72,738.466195
3055.320065,170,738.9899
-793.538455,35,739.091527
2215.193712,151,739.531904
2960.297845,180,740.073713
-647.207785,40,740.199056
-847.713385,58,740.361189
,737.014832
2913.227198,158,737.482699
-559.377933,53,737.627702
2153.633458,177,738.157752
-1225.229927,58,738.329883
-1146.788123,126,738.705429
-797.279768,83,738.967369
-949.088673,64,739.167016
2437.372641,93,739.42311
-843.395817,40,739.55149
2099.133354,143,739.985037
-1394.123811,71,740.20057

-188.181566,135,739.225165
1931.104033,116,739.563947
-923.058648,24,739.63361
2788.956995,154,740.095222
